,index,Iso3,StartDate,EndDate,Area,Item Code,Item,Element,Year,Months Code,Months,Value
1764,4139,MYS,01/02/2012,29/02/2012,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2012,7002,February,4150
1765,4140,MYS,01/03/2012,31/03/2012,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2012,7003,March,4250
1766,4141,MYS,01/04/2012,30/04/2012,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2012,7004,April,4200
1767,4142,MYS,01/05/2012,31/05/2012,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2012,7005,May,4500
1768,4143,MYS,01/06/2012,30/06/2012,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2012,7006,June,4650
1769,4144,MYS,01/07/2012,31/07/2012,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2012,7007,July,4400
1770,4145,MYS,01/08/2012,31/08/2012,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2012,7008,August,4200
1771,4146,MYS,01/09/2012,30/09/2012,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2012,7009,September,4600
1772,4147,MYS,01/10/2012,31/10/2012,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2012,7010,October,4600
1773,4148,MYS,01/11/2012,30/11/2012,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2012,7011,November,4250
1774,4149,MYS,01/12/2012,31/12/2012,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2012,7012,December,4350
1775,4150,MYS,01/01/2013,31/12/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7021,Annual value,4760
1776,4151,MYS,01/01/2013,31/01/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7001,January,4740
1777,4152,MYS,01/02/2013,28/02/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7002,February,4300
1778,4153,MYS,01/03/2013,31/03/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7003,March,4450
1779,4154,MYS,01/04/2013,30/04/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7004,April,4820
1780,4155,MYS,01/05/2013,31/05/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7005,May,4530
1781,4156,MYS,01/06/2013,30/06/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7006,June,4950
1782,4157,MYS,01/07/2013,31/07/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7007,July,5580
1783,4158,MYS,01/08/2013,31/08/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7008,August,5000
1784,4159,MYS,01/09/2013,30/09/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7009,September,5250
1785,4160,MYS,01/10/2013,31/10/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7010,October,4730
1786,4161,MYS,01/11/2013,30/11/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7011,November,4100
1787,4162,MYS,01/12/2013,31/12/2013,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2013,7012,December,4700
1788,4163,MYS,01/01/2014,31/12/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7021,Annual value,5000
1789,4164,MYS,01/01/2014,31/01/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7001,January,5200
1790,4165,MYS,01/02/2014,28/02/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7002,February,5400
1791,4166,MYS,01/03/2014,31/03/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7003,March,5300
1792,4167,MYS,01/04/2014,30/04/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7004,April,4900
1793,4168,MYS,01/05/2014,31/05/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7005,May,4850
1794,4169,MYS,01/06/2014,30/06/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7006,June,5100
1795,4170,MYS,01/07/2014,31/07/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7007,July,5150
1796,4171,MYS,01/08/2014,31/08/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7008,August,5000
1797,4172,MYS,01/09/2014,30/09/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7009,September,5400
1798,4173,MYS,01/10/2014,31/10/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7010,October,4800
1799,4174,MYS,01/11/2014,30/11/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7011,November,4500
1800,4175,MYS,01/12/2014,31/12/2014,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2014,7012,December,4300
1801,4176,MYS,01/01/2015,31/12/2015,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2015,7021,Annual value,4900
1802,4177,MYS,01/01/2015,31/01/2015,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2015,7001,January,5000
1803,4178,MYS,01/01/2016,31/12/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7021,Annual value,5250
1804,4179,MYS,01/01/2016,31/01/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7001,January,5300
1805,4180,MYS,01/02/2016,29/02/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7002,February,5150
1806,4181,MYS,01/03/2016,31/03/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7003,March,4950
1807,4182,MYS,01/04/2016,30/04/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7004,April,4800
1808,4183,MYS,01/05/2016,31/05/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7005,May,4850
1809,4184,MYS,01/06/2016,30/06/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7006,June,5350
1810,4185,MYS,01/07/2016,31/07/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7007,July,6100
1811,4186,MYS,01/08/2016,31/08/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7008,August,6200
1812,4187,MYS,01/09/2016,30/09/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7009,September,5600
1813,4188,MYS,01/10/2016,31/10/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7010,October,4750
1814,4189,MYS,01/11/2016,30/11/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7011,November,5000
1815,4190,MYS,01/12/2016,31/12/2016,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2016,7012,December,5150
1816,4191,MYS,01/01/2017,31/12/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7021,Annual value,5400
1817,4192,MYS,01/01/2017,31/01/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7001,January,5450
1818,4193,MYS,01/02/2017,28/02/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7002,February,5600
1819,4194,MYS,01/03/2017,31/03/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7003,March,5200
1820,4195,MYS,01/04/2017,30/04/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7004,April,5200
1821,4196,MYS,01/05/2017,31/05/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7005,May,5350
1822,4197,MYS,01/06/2017,30/06/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7006,June,5550
1823,4198,MYS,01/07/2017,31/07/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7007,July,5850
1824,4199,MYS,01/08/2017,31/08/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7008,August,5900
1825,4200,MYS,01/09/2017,30/09/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7009,September,4950
1826,4201,MYS,01/10/2017,31/10/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7010,October,5100
1827,4202,MYS,01/11/2017,30/11/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7011,November,5200
1828,4203,MYS,01/12/2017,31/12/2017,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2017,7012,December,5250
1829,4204,MYS,01/01/2018,31/12/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7021,Annual value,5300
1830,4205,MYS,01/01/2018,31/01/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7001,January,5350
1831,4206,MYS,01/02/2018,28/02/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7002,February,5450
1832,4207,MYS,01/03/2018,31/03/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7003,March,5300
1833,4208,MYS,01/04/2018,30/04/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7004,April,5150
1834,4209,MYS,01/05/2018,31/05/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7005,May,5400
1835,4210,MYS,01/06/2018,30/06/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7006,June,5400
1836,4211,MYS,01/07/2018,31/07/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7007,July,5600
1837,4212,MYS,01/08/2018,31/08/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7008,August,5350
1838,4213,MYS,01/09/2018,30/09/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7009,September,4900
1839,4214,MYS,01/10/2018,31/10/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7010,October,5100
1840,4215,MYS,01/11/2018,30/11/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7011,November,4900
1841,4216,MYS,01/12/2018,31/12/2018,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2018,7012,December,5500
1842,4217,MYS,01/01/2019,31/12/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7021,Annual value,4489
1843,4218,MYS,01/01/2019,31/01/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7001,January,5700
1844,4219,MYS,01/02/2019,28/02/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7002,February,5030
1845,4220,MYS,01/03/2019,31/03/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7003,March,4330
1846,4221,MYS,01/04/2019,30/04/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7004,April,3500
1847,4222,MYS,01/05/2019,31/05/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7005,May,4130
1848,4223,MYS,01/06/2019,30/06/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7006,June,4050
1849,4224,MYS,01/07/2019,31/07/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7007,July,5150
1850,4225,MYS,01/08/2019,31/08/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7008,August,5100
1851,4226,MYS,01/09/2019,30/09/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7009,September,4280
1852,4227,MYS,01/10/2019,31/10/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7010,October,4240
1853,4228,MYS,01/11/2019,30/11/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7011,November,4080
1854,4229,MYS,01/12/2019,31/12/2019,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2019,7012,December,4280
1855,4230,MYS,01/01/2020,31/12/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7021,Annual value,5000
1856,4231,MYS,01/01/2020,31/01/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7001,January,4850
1857,4232,MYS,01/02/2020,29/02/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7002,February,4800
1858,4233,MYS,01/03/2020,31/03/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7003,March,4950
1859,4234,MYS,01/04/2020,30/04/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7004,April,4200
1860,4235,MYS,01/05/2020,31/05/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7005,May,4850
1861,4236,MYS,01/06/2020,30/06/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7006,June,5650
1862,4237,MYS,01/07/2020,31/07/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7007,July,5350
1863,4238,MYS,01/08/2020,31/08/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7008,August,5000
1864,4239,MYS,01/09/2020,30/09/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7009,September,5050
1865,4240,MYS,01/10/2020,31/10/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7010,October,5150
1866,4241,MYS,01/11/2020,30/11/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7011,November,4950
1867,4242,MYS,01/12/2020,31/12/2020,Malaysia,1095,"Meat live weight, chicken",Producer Price (LCU/tonne),2020,7012,December,5000
1868,4328,MYS,01/01/1993,31/12/1993,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),1993,7021,Annual value,2850
1869,4329,MYS,01/01/1994,31/12/1994,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),1994,7021,Annual value,2850
1870,4330,MYS,01/01/1995,31/12/1995,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),1995,7021,Annual value,2850
1871,4331,MYS,01/01/1996,31/12/1996,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),1996,7021,Annual value,3500
1872,4332,MYS,01/01/1997,31/12/1997,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),1997,7021,Annual value,3200
1873,4333,MYS,01/01/1998,31/12/1998,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),1998,7021,Annual value,3200
1874,4334,MYS,01/01/1999,31/12/1999,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),1999,7021,Annual value,3300
1875,4335,MYS,01/01/2000,31/12/2000,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2000,7021,Annual value,4250
1876,4336,MYS,01/01/2001,31/12/2001,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2001,7021,Annual value,4250
1877,4337,MYS,01/01/2002,31/12/2002,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2002,7021,Annual value,5000
1878,4338,MYS,01/01/2003,31/12/2003,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2003,7021,Annual value,5000
1879,4339,MYS,01/01/2004,31/12/2004,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2004,7021,Annual value,5000
1880,4340,MYS,01/01/2005,31/12/2005,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2005,7021,Annual value,5000
1881,4341,MYS,01/01/2006,31/12/2006,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2006,7021,Annual value,5000
1882,4342,MYS,01/01/2007,31/12/2007,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2007,7021,Annual value,5400
1883,4343,MYS,01/01/2008,31/12/2008,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2008,7021,Annual value,5700
1884,4344,MYS,01/01/2009,31/12/2009,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2009,7021,Annual value,6000
1885,4345,MYS,01/01/2010,31/12/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7021,Annual value,6015
1886,4346,MYS,01/01/2010,31/01/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7001,January,6200
1887,4347,MYS,01/02/2010,28/02/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7002,February,6200
1888,4348,MYS,01/03/2010,31/03/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7003,March,6200
1889,4349,MYS,01/04/2010,30/04/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7004,April,6200
1890,4350,MYS,01/05/2010,31/05/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7005,May,5950
1891,4351,MYS,01/06/2010,30/06/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7006,June,5950
1892,4352,MYS,01/07/2010,31/07/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7007,July,5950
1893,4353,MYS,01/08/2010,31/08/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7008,August,5950
1894,4354,MYS,01/09/2010,30/09/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7009,September,5950
1895,4355,MYS,01/10/2010,31/10/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7010,October,5950
1896,4356,MYS,01/11/2010,30/11/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7011,November,5900
1897,4357,MYS,01/12/2010,31/12/2010,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2010,7012,December,5900
1898,4358,MYS,01/01/2011,31/12/2011,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2011,7021,Annual value,6500
1899,4359,MYS,01/01/2011,31/01/2011,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2011,7001,January,5900
1900,4360,MYS,01/01/2012,31/12/2012,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2012,7021,Annual value,6930
1901,4361,MYS,01/01/2013,31/12/2013,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2013,7021,Annual value,7000
1902,4362,MYS,01/01/2014,31/12/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7021,Annual value,7850
1903,4363,MYS,01/01/2014,31/01/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7001,January,5200
1904,4364,MYS,01/02/2014,28/02/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7002,February,5400
1905,4365,MYS,01/03/2014,31/03/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7003,March,5300
1906,4366,MYS,01/04/2014,30/04/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7004,April,4900
1907,4367,MYS,01/05/2014,31/05/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7005,May,4850
1908,4368,MYS,01/06/2014,30/06/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7006,June,5100
1909,4369,MYS,01/07/2014,31/07/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7007,July,5150
1910,4370,MYS,01/08/2014,31/08/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7008,August,5000
1911,4371,MYS,01/09/2014,30/09/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7009,September,5400
1912,4372,MYS,01/10/2014,31/10/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7010,October,4800
1913,4373,MYS,01/11/2014,30/11/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7011,November,4500
1914,4374,MYS,01/12/2014,31/12/2014,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2014,7012,December,4450
1915,4375,MYS,01/01/2015,31/12/2015,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2015,7021,Annual value,8500
1916,4376,MYS,01/01/2015,31/01/2015,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2015,7001,January,4600
1917,4377,MYS,01/01/2016,31/12/2016,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2016,7021,Annual value,8500
1918,4378,MYS,01/01/2017,31/12/2017,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2017,7021,Annual value,9000
1919,4379,MYS,01/01/2018,31/12/2018,Malaysia,1071,"Meat live weight, duck",Producer Price (LCU/tonne),2018,7021,Annual value,8000
